"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"52",76,468003,"EDCS-44200214","HD057699",1,100,"[3]XIA / Iacus / [1]ientis f(ilius) / ann(orum) LX","[---]na / Iacu / [-]ip(a?)ntis f(ili-) / ann(orum) LV","na Iacu ipantis fili annorum LV","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, viri",44.7885,15.9292,1
"53",77,468004,"EDCS-46600046","HD063644",151,300,"D(is) M(anibus) / [3] et con(iugi) Maxima(e) / [a]n(norum) XL posui<t=S> Maximus","D(is) M(anibus) / [sibi?] et con(iugi) Maxima(e)(?) / [a]n(norum) XL posui&lt;t=S&gt; Maximus III ","Dis Manibus sibi et coniugi Maximae annorum XL posui lt t gt Maximus III","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","mulieres, nomen singulare, viri",44.7885,15.9292,1
"54",78,468005,"EDCS-46600047","HD063645",151,300,"[3] Proclin(a)e v(ixit) a(nnos) L / Maximus et Melio fil(ii) II an(norum) IX","[-?] Procline v(ixit) a(nnos) L(?) / Maximus et Melio(?) fil(ii) / an(nos) IX","Procline vixit annos L Maximus et Melio filii annos IX","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","mulieres, nomen singulare, viri",44.7885,15.9292,1
"55",79,468006,"EDCS-51800059","HD059967",1,300,"]IIV S[3] / [3]SIETIS[3] / [3] an(nos) XX[3] / h(ic) s(itus?) [e(st)]","------] / IIV S / SIETIS / h(ic) s(it--) [e(st)]","IIV S SIETIS hic sit est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"56",80,468007,"EDCS-30000206","HD058591",131,200,"D(is) [M(anibus)] / Novellia [3] / sibi et L(ucio) Iul(io) [3] / marito op[timo] / vet(erano) coh(ortis) VIII [vol(untariorum)] / et cognationi su/ae et liberisque eorum","D(is) [M(anibus)] / Novellia [---] / sibi et L(ucio) Iul(io) [---] / marito op[timo] / vet(erano) coh(ortis) VIII [vol(untariorum)] / et cognationi su/ae et lib(ertis) liberisque eorum","Dis Manibus Novellia sibi et Lucio Iulio marito optimo veterano cohortis VIII voluntariorum et cognationi suae et libertis liberis que eorum","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, mulieres, viri",43.5306,16.3004,1
"57",81,468008,"EDCS-30000207","HD058592",42,100,"T(itus?) Octavius T(iti) f(ilius) / Vel(ina) Hister vet(eranus) / leg(ionis) XI C(laudiae) P(iae) F(idelis) t(estamento) f(ieri) i(ussit) et / Acrini contuber/nali / in f(ronte) ped(es) X / in agr(o) ped(es) XI","T(itus) Octavius T(iti) f(ilius) / Vel(ina) Hister vet(eranus) / leg(ionis) XI C(laudiae) p(iae) f(idelis) t(estamento) f(ieri) i(ussit) et / Acrini contuber/nali / in f(ronte) ped(es) X / in agr(o) ped(es) XI","Titus Octavius Titi filius Velina Hister veteranus legionis XI Claudiae piae fidelis testamento fieri iussit et Acrini contubernali in fronte pedes X in agro pedes XI","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, nomen singulare, tria nomina, viri",43.5306,16.3004,1
"58",82,468009,"EDCS-30000208","HD058593",42,150,"L(ucius) Pescennius / L(uci) f(ilius) Fal(erna) Satur/ninus vet(eranus) leg(ionis) / XI C(laudiae) P(iae) F(idelis) v(ivus) f(ecit) sibi et / Mariae Sp(uri) f(iliae) Quin/tae con[iugi] / be[ne merenti","L(ucius) Pescennius / L(uci) f(ilius) Fal(erna) Satur/ninus vet(eranus) leg(ionis) / XI C(laudiae) p(iae) f(idelis) v(ivus) f(ecit) sibi et / Mariae Sp(uri) f(iliae) Quin/tae con[iugi] / be[ne merenti]","Lucius Pescennius Luci filius Falerna Saturninus veteranus legionis XI Claudiae piae fidelis vivus fecit sibi et Mariae Spuri filiae Quintae coniugi bene merenti","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, mulieres, tria nomina, viri",43.5306,16.3004,1
"59",83,468010,"EDCS-30000210","HD058609",151,300,"] qui vix{s}[it ann(os)] / XXII me(n)s(es) I[3] / INFICII[3] / Romae M[3] / co(n)iu<x=S> a[mantis]/sima mar[ito cum] / covix{s}i[t 3] / bene{m} m[eren]/ti po<s=I>u[it","------] / qui vixs[it! ann(os)] / XXII me(n)s(es) I[---] / INFICIN(?)[---] / Romae M[---] / co(n)ius(!) a[mantis]/sima mar[ito cum] / co(!) vixsi[t! ---] / benem(!) m[eren]/ti po&lt;s&gt;iv[it](!)","qui vixsit annos XXII menses I INFICIN Romae M conius amantissima marito cum co vixsit benem merenti po lt s gt ivit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","mulieres, viri",43.5306,16.3004,1
"60",84,468011,"EDCS-30000211","HD058613",151,300,"Himero / Himer pater / et Stephan(a)e / mater / et Tranquil/lae filiae / et Tranquil/lae matri","Himero / Himer pater / et Stephane / mater / et Tranquil/lae filiae / et Tranquil/lae matri","Himero Himer pater et Stephane mater et Tranquillae filiae et Tranquillae matri","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Salonae bei","Kaštela","mulieres, nomen singulare, viri",43.5384,16.4743,1
"61",85,468012,"EDCS-30100664","HD058726",1,150,"Lusiae Rufin(ae) / Maximi fili/[ae 3]IV[","Lusiae Rufin(ae) / Maximi fili/[ae ---]IV[---] / [------","Lusiae Rufinae Maximi filiae IV","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","mulieres, nomen singulare, tria nomina, viri",43.5306,16.3004,1
"62",86,468013,"EDCS-30100665","HD058734",151,300,"D(is) M(anibus) / filia matri pi[e]/ntissim(a)e fe[c]/it ann(orum) pl[u]/s minus [3] / I[","D(is) M(anibus) / filia matri pi[e]/ntissim(a)e fe[c]/it ann(orum) pl[u]/s minus [---] / I(?)[---] / [------?","Dis Manibus filia matri pientissimae fecit annorum plus minus I","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","mulieres",43.5306,16.3004,1
"63",88,468015,"EDCS-30100696","HD034116",1,300,"Bindo N[ept]u/no sa[c]r(um) / Casu[3]NI / MO[","Bindo N[ept]u/no sa[c]r(um) / Casu[---]ni / MO(?)[------","Bindo Neptuno sacrum Casu ni MO","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"64",89,468016,"EDCS-32300071","HD052240",69,79,"[T(itus) F]lavius / [3]ditanus / [civ(itate?) d]on(atus) ab / [Imp(eratore)] Vespasiano / Ca[e]sare Aug(usto) / pra[e]positu[s] / et p[rin]cep[s] / Iapo[d]um / [v(otum) s(olvit) l(ibens) m(erito)]","[T(itus) F]lavius / [---]ditanus / [civ(itate?) d]on(atus) ab / [Imp(eratore)] Vespasiano / Ca[e]sare Aug(usto) / pra[e]positu[s] / et p[rin]cep[s] / Iapo[d]um / [v(otum) s(olvit) l(ibens) m(erito)]","Titus Flavius ditanus civitate donatus ab Imperatore Vespasiano Caesare Augusto praepositus et princeps Iapodum votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","Augusti/Augustae, milites, ordo decurionum, tria nomina, viri",44.7885,15.9292,1
"65",90,468017,"EDCS-31300291","HD052235",101,200,"Bindo Neptuno / sacrum / Proculus Parm/anic(us) praepos(itus) / v(otum) s(olvit) l(ibens) m(erito)","Bindo Neptuno / sacrum / Proculus Parm/anic(us) praepos(itus) / v(otum) s(olvit) l(ibens) m(erito)","Bindo Neptuno sacrum Proculus Parmanicus praepositus votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","milites, tria nomina, viri",44.7885,15.9292,1
"66",91,468018,"EDCS-31300292","HD052238",1,150,"Bindo Neptuno / sacr(um) / Licinius Teuda / praep(ositus) et pri[n(ceps)] / Ia[p]odum / v(otum) s(olvit) l(ibens) m(erito)","B[i]ndo Neptuno / sacr(um) / Licinus Teuda / praep(ositus) et pri[n(ceps)] / Ia[p]odum / v(otum) s(olvit) l(ibens) m(erito)","Bindo Neptuno sacrum Licinus Teuda praepositus et princeps Iapodum votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","ordo decurionum, tria nomina, viri",44.7885,15.9292,1
"67",92,468019,"EDCS-32300072","HD058041",101,300,"[Bindo Nep]tuno / [","[Bindo Nep]tuno / [sacrum? ------","Bindo Neptuno sacrum","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"68",94,468021,"EDCS-32300074","HD052278",51,150,"Tloantius / Rufus / praepositus / Iapodum / v(otum) s(olvit) l(ibens) m(erito)","T(itus) Loantius / Rufus / praepositus / Iapodum / v(otum) s(olvit) l(ibens) m(erito)","Titus Loantius Rufus praepositus Iapodum votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","ordo decurionum, tria nomina, viri",44.7885,15.9292,1
"69",95,468022,"EDCS-32300075","HD058874",71,150,"]ANE[3] / [3]a Luc[3] / [3 leg(ionis) III] F(laviae) F(elicis) [","------]ANE[---?] / [--- Fabi?]a Luc[a? ---?] / [--- leg(ionis) IIII] F(laviae) f(elicis) [------","ANE Fabia Luca legionis IIII Flaviae felicis","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","milites, viri",44.7885,15.9292,1
"70",96,468023,"EDCS-32300076","HD058880",301,600,"Martinus / qui / [Fel]icissim/us sum VIII / memoriam / locu(m) f(ecit)","Martinus / qui / [Fel]icissim/us {s} v(ixit) m(enses) VIII / memoriam(?) / Loc(h?)u(s) f(ecit)","Martinus qui Felicissimus s vixit menses VIII memoriam Lochus fecit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, viri",44.7885,15.9292,1
"71",97,468024,"EDCS-32300078","HD058876",101,600,"]VV[3] / [3]RIP[3] / [3]I[","------ vi]vu[s? ---?] / [--- pat]ri(?) p[ientissimo? ---?] / [---]I(?)[------","vivus patri pientissimo I","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"72",98,468025,"EDCS-32300079","HD061254",1,600,"]TV / [3]XV[","------] / [---]TV / [---]A(?)[-](?) / [------","TV A","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"73",99,468026,"EDCS-32200023","HD058263",101,300,"] Au[relius(?) 3] / [pr]aepo[situs(?)","------] / [---] AVI(?)[---] / [--- pr]aepo[sit- ---] / [------","AVI praeposit",NA,NA,NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","milites, viri",44.7885,15.9292,1
"74",100,468027,"EDCS-32200024","HD058265",201,400,"] / V[3]V[3] / [pr]aefec[tus(?)] / [civ]itatis / [3]I[3]I[3]V[","------]V[---] / [--- pr]aefec[t---] / [civ?]itati[s? ------ // ------]S[---] / [---]V[------ // ------]V[------ // ------]M(?)[------ // ------]I(?)[------","V praefect civitatis S V V M I",NA,NA,NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","ordo decurionum, viri",44.7885,15.9292,1
"75",101,468028,"EDCS-32200025","HD052275",201,300,"B[indo Neptun]/o s[acrum] / [3 Li]cin[i]u[s] / Galba / mil(es) leg(ionis) I Ad(iutricis) / b(ene)[f(iciarius)] co(n)s(ularis) v(otum) [s(olvit) l(ibens) m(erito)]","Bi[ndo Neptun]o / s[acrum] / [--- Li?]cin[ius?] / Galba / mil(es) leg(ionis) I ad(iutricis) / b(ene)[f(iciarius)] co(n)s(ularis) v(otum) [s(olvit)]","Bindo Neptuno sacrum Licinius Galba miles legionis I adiutricis beneficiarius consularis votum solvit","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","milites, tria nomina, viri",44.7885,15.9292,1
"76",103,468030,"EDCS-32200027","HD052272",201,300,"Bindo N[eptuno] s(acrum) / ob [h]onor(em) / Iusti Pro/[tog(enis?) amici / p(osuerunt)","Bindo N(eptuno) s(acrum) / ob [h]onor(em) / [---]I(?)V[-](?)sti PRO/[---]G amici / p(osuerunt)","Bindo Neptuno sacrum ob honorem IV sti PRO G amici posuerunt","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"77",104,468031,"EDCS-32200028","HD058268",201,300,"]o[3] / [3]gei[","------] / B(?)[---] / GER(?)[---] / [------","B GER",NA,NA,NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"78",105,468032,"EDCS-32700943","HD000692",151,300,"[Ul]p(ius?) Satu[r]/ninu[s] / [S]ilvano / [","[Ul]p(ius) Satu/[r]ninu[s] / [S]ilvano / [------?","Ulpius Saturninus Silvano","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"79",106,468033,"EDCS-10000317","HD033286",201,300,"Libero / Patri s(acrum) / [","Libero / P[atri] s(acrum) / [---]F / [------]","Libero Patri sacrum F","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"80",107,468034,"EDCS-10000318","HD033289",301,400,"D(is) [M(anibus)] / Aur(elius?) V[","D(is) [M(anibus)] / Aur(eli-) V[---] / [------","Dis Manibus Aureli V","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"81",108,468035,"EDCS-10000319","HD033292",201,300,"Q(uintus) Valeriu/s Valerian/us Probi fi/lius a[n(norum)] X / h(ic) s(itus) e(st)","Q(uintus) Valeriu/s Valerian/us Probi fi/lius a[n(norum)] X / h(ic) s(itus) e(st)","Quintus Valerius Valerianus Probi filius annorum X hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, tria nomina, viri",44.7885,15.9292,1
"82",109,468036,"EDCS-10000320","HD033295",201,300,"Secund/i Turrini / Muntan/i filio a[n]/n(orum) IX[2] / h(ic) [s(itus) e(st)]","[D(is) M(anibus)](?) / Secund/i Turrini / Muntan/i fili o(biti?) a[n]/n(orum) I(?)X[---] / h(ic) [s(itus) e(st)]","Dis Manibus Secundi Turrini Muntani fili obiti annorum IX hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"83",110,468037,"EDCS-10000321","HD033298",301,500,"]adio / [3]pi an(norum) / [3 Se]xtus / [3]us m(onumentum) p(osuit)","------?] / [---]adio / [---]pi an(norum) / [---]rtus / [---]us m(onumentum) p(osuit)","adio pi annorum rtus us monumentum posuit","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"84",111,468038,"EDCS-10000322","HD033268",151,300,"]/pa Pro/bus an(norum) / [1]III[","------]/pa Pro/bus an(norum) / [-]III[---] / [------","pa Probus annorum III","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"85",112,468039,"EDCS-10000323","HD009708",101,300,"D(is) M(anibus) / [3]ius [","D(is) M(anibus) / [---]ius [---] / [------]","Dis Manibus ius","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"86",113,468040,"EDCS-10000324","HD019712",1,200,"]os / [3]us / [3 an]n(orum) XX / [","------]os/[---]us / [--- an]n(orum) XX / [------","os us annorum XX","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"87",114,468041,"EDCS-10000325","HD031335",201,400,"] / Sat[3] / Cas[3] / T[","------] / SAT[---] / CAS[---] / T[------","SAT CAS T",NA,NA,NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"88",115,468042,"EDCS-10000326","HD025668",1,600,"]so / [","[------] / [------] / [---]SO / [------]","SO",NA,NA,"altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"89",116,468043,"EDCS-10000327","HD009464",201,600,"]sten[","------]STEN[------","STEN",NA,NA,"tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"90",117,468044,"EDCS-10000328","HD028554",101,600,"] vec[3] / [3]and[","------] / [---]VEC(?)[---] / [---]AN(?)D[---] / [------","VEC AND",NA,NA,NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"91",118,468045,"EDCS-10000329","HD032737",1,300,"I(ovi) O(ptimo) M(aximo) / C(aius) T() P()","I(ovi) O(ptimo) M(aximo) / C(---) T(---) P(---)","Iovi Optimo Maximo C T P","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"92",119,468046,"EDCS-10100657","HD033981",1,300,"Liberae / Iulia M(a)ximina / v(otum) s(olvit) l(ibens) m(erito)","Liberae / Iulia M(a)ximina / v(otum) s(olvit) l(ibens) m(erito)","Liberae Iulia Maximina votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","mulieres, tria nomina",44.7885,15.9292,1
"93",120,468047,"EDCS-10100659","HD033983",101,300,"D(is) M(anibus) / Iulius Ma/[x]imus Ing[","D(is) M(anibus) / Iulius Ma/[x]imus [---] / [------","Dis Manibus Iulius Maximus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"94",121,468048,"EDCS-10100660","HD033984",1,300,"I]ulio / [3 I]ucun/[3]DA / [","------] / [--- I]ulio / [--- I]ucun/[---]da / [------","Iulio Iucun da","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"95",122,468049,"EDCS-10100661","HD033985",101,200,"[D(is)] M(anibus) / [3]ENDI / [3]I[1] Secun/[3 an]n(orum) LXX / [3]VNE / [3] filius / [3]OM ma/[tri(?)] pienti/[ssi]m(a)e posu/[it] p(ro) <p=I>(ietate) h(ic) s(ita) e(st)","[D(is)] M(anibus) / [---]ENDI / [---]I[-] Secun/[--- an]n(orum) LXX / [---]VNE / [---] filius / [---]OM ma/[tri?] pienti/[ssi]m(a)e posu/[it] h(ic) s(ita) e(st)","Dis Manibus ENDI I Secun annorum LXX VNE filius OM matri pientissimae posuit hic sita est","epitaph","epitaph","base","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","mulieres, viri",44.7885,15.9292,1
"96",123,468051,"EDCS-56900084","HD059968",1,300,"I(nvicto) M(ithrae) / l(ibens) pos(uit) m(erito) / [","I(nvicto) M(ithrae) / l(ibens) pos(uit) m(erito) / [------?","Invicto Mithrae libens posuit merito",NA,NA,NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"97",124,468052,"EDCS-56900081","HD058941",1,300,"] Slator Oep(li) filius an(norum) X","[---?] S(?)lator Oep(li) filius an(norum) X","Slator Oepli filius annorum X","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, viri",44.7885,15.9292,1
"98",125,468053,"EDCS-56900082","HD058945",101,300,"vixit] ann(os) XXI Sin[us(?) 3] / Andes Sini fi[l(ius)","------] / [---] ann(os) XXI Sin[us? ---?] / Andes Sini fi[l(ius) ------","annos XXI Sinus Andes Sini filius",NA,NA,NA,"Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, viri",44.7885,15.9292,1
"99",127,468056,"EDCS-10100712","HD022127",101,300,"Deae Iuno/ni Sancta(e) / aram posu/it Iunia / Varena","Deae Iuno/ni sancta(e) / aram posu/it Iunia / Varena","Deae Iunoni sanctae aram posuit Iunia Varena","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bijelo Polje",NA,"Mostar","mulieres, tria nomina",43.0337081,19.7469527,1
"100",128,468057,"EDCS-10100775","HD034121",101,300,"Herc(uli) Aug(usto) / S(extus) Ael(ius) Dom(i)/tianus p(ius?) / posuit","Herc(uli) Aug(usto) / S(extus?) Ael(ius) Dom(i)/tianus p(ius?) / posuit","Herculi Augusto Sextus Aelius Domitianus pius posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bijelo Polje",NA,"Bijelo Polje","tria nomina, viri",43.0337081,19.7469527,1
"101",129,468058,"EDCS-30301454","HD058033",101,300,"f]abr(um) et centon[ar(ium) 3] / [3] vivus sibi p[os(uit)","------] / [--- f]abr(um) et centon[ar(iorum) ---] / [---] vivus sibi p[osuit]","fabrum et centonariorum vivus sibi posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Iader","Biograd na Moru","officium/professio, viri",43.9393,15.4483,1
"102",130,468059,"EDCS-30301455","HD058035",1,150,"Egn(atia) Quinta / Valentin(a)e fil(iae) / pientissim(a)e et / posterisque suis / in fr(onte) p(edes) XXX in a(gro) p(edes) XX","Egn(atia) Quinta / Valentin(a)e fil(iae) / pientissim(a)e et / posterisque suis / in fr(onte) p(edes) XXX in a(gro) p(edes) XX","Egnatia Quinta Valentinae filiae pientissimae et posteris que suis in fronte pedes XXX in agro pedes XX","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Iader","Biograd na Moru","mulieres, nomen singulare, tria nomina",43.9393,15.4483,1
