"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"35",2500,470507,"EDCS-30301392","HD061586",9,42,"M(arcus) Fraxsanius Sex(ti) f(ilius) / Pol(lia) domo Regio Lepido / veteranus leg(ionis) XI eques / annorum XLIIII stipendiorum XXV donatus / phaleris torquibus / armillis h(ic) s(itus) e(st) / Primu(s) l(ibertus) pro meritis","M(arcus) Fraxsanius(!) Sex(ti) f(ilius) / Pol(lia) domo Regio Lepido / veteranus leg(ionis) XI eques / annorum XLIIII stipendiorum XXV donatus / phaleris torquibus / armillis h(ic) s(itus) e(st) / Primu(s) l(ibertus) pro meritis","Marcus Fraxsanius Sexti filius Pollia domo Regio Lepido veteranus legionis XI eques annorum XLIIII stipendiorum XXV donatus phaleris torquibus armillis hic situs est Primus libertus pro meritis","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Roski slap",NA,"Skradin - Kistanje, zwischen","liberti/libertae, milites, nomen singulare, viri",43.8227,15.9208,1
"36",2692,470701,"EDCS-28300147","HD061590",9,42,"T(itus) Cillius / T(iti) f(ilius) Fab(ia) / domo Lara/nda vet(eranus) / leg(ionis) XI ann(orum) LXX / stipendioru(m) / [X]XXIIX / [3]E[3]","T(itus) Cillius / T(iti) f(ilius) Fab(ia) / domo Lara/nda vet(eranus) / leg(ionis) XI ann(orum) LXX / stipendioru(m) / [X?]XXIIX / [--]E[--]","Titus Cillius Titi filius Fabia domo Laranda veteranus legionis XI annorum LXX stipendiorum XXXIIX E","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Skradin / Scardona",NA,"Skradin - Kistanje, zwischen","milites, praenomen et nomen, viri",43.8227,15.9208,1
"37",6836,475307,"EDCS-10000895","HD034498",-30,50,"ann(os)] / XIIII h(ic) s(itus) [e(st)] / L(ucius) Cominius [L(uci) f(ilius)] / M(arcus) Magius M(arci) [f(ilius)] soc{e}io suo / fece[r]unt","------ ann(os)] / XIIII h(ic) s(itus) [e(st)] / L(ucius) Cominius [L(uci)? f(ilius)] / M(arcus) Magius M(arci) [f(ilius)] soceio(!) suo / fece[r]unt","annos XIIII hic situs est Lucius Cominius Luci filius Marcus Magius Marci filius soceio suo fecerunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","praenomen et nomen, viri",44.115501,15.223778,1
"38",54,467979,"EDCS-57200180","HD057596",1,50,"(H)elviae L(uci) f(iliae) / Maximillae / L(ucius) Cassius / p(osuit)","(H)elviae L(uci) f(iliae) / Maximillae / L(ucius) Cassius / p(osuit)","Helviae Luci filiae Maximillae Lucius Cassius posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, praenomen et nomen, tria nomina, viri",44.0103,15.6844,1
"39",287,468220,"EDCS-30200435","HD035403",1,50,"Remmo / Saeconis / f(ilius) mil(es) coh(ortis) / Mont(anorum) ann(orum) / [","Remmo / Saeconis / f(ilius) mil(es) coh(ortis) I(?) / Mo[nt(anorum)] ann(orum) / [------","Remmo Saeconis filius miles cohortis I Montanorum annorum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"40",356,468300,"EDCS-15100101","HD052803",1,50,"[3] insulae / [6] / [3] Conservatrici [3] / [3] Potenti [3] / [6] / Calpurnia L(uci) Pisonis aug(uris) / f(ilia) Cn(aei) Pisonis neptis / d(onum) d(edit)","[------] / [------] / [---] conservatrici(?) / [---] potenti / [------] / Calpurnia L(uci) Pisonis auguris / filia Cn(aei) Pisonis neptis do(num) d(edit)","conservatrici potenti Calpurnia Luci Pisonis auguris filia Cnaei Pisonis neptis donum dedit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Caska / Cissa","Cissa","Novalja","mulieres, nomen singulare, ordo senatorius, sacerdotes pagani, viri",44.546,14.914,1
"41",357,468301,"EDCS-67500106","HD029124",1,50,"[3] insulae / [6] / [3] Conservatrici [3] / [3] Potenti [3] / [6] / Calpurnia L(uci) Pisonis aug(uris) / f(ilia) Cn(aei) Pisonis neptis / d(onum) d(edit)","[------] / [------] / [---] conservatrici(?) / [---] potenti / [------] / Calpurnia L(uci) Pisonis auguris / filia Cn(aei) Pisonis neptis do(num) d(edit)","conservatrici potenti Calpurnia Luci Pisonis auguris filia Cnaei Pisonis neptis donum dedit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Caska / Cissa","Cissa","Novalja","mulieres, praenomen et nomen, sacerdotes pagani, viri",44.546,14.914,1
"42",421,468365,"EDCS-28300067","HD061947",1,50,"] / C[o]rnel[i // ]LV[3] / [3]NA I[ // ]lit[ // ]AI[3] / [3]tis[","[---]C(?)[---] / [------ // [--- Co]rnel[i---] / [------ // ------] / [---]L(?)V[---] / [---]NA M(?)[---] / [------? // ------]LIT[------ // ------] / [---]A(?)I(?)[---] / [---]TIS[---] / [------","C Corneli LV NA M LIT AI TIS",NA,NA,NA,"Dalmatia","Dalmatia","Citluk / Aequum","Aequum","Sinj",NA,43.7423,16.6547,1
"43",985,468941,"EDCS-30200139","HD021258",1,50,"eiusd]em / [3 fr]ater f(aciendum) c(uravit)","------ mil(es) leg(ionis) eiusd]em / [--- fr]ater f(aciendum) c(uravit)","miles legionis eiusdem frater faciendum curavit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","viri",43.6922,16.5206,1
"44",1088,469049,"EDCS-10100866","HD034242",1,50,"] Caenio / Q(uinti) f(ilio) [e]q(uiti) coh(ortis) / [II]I Alpinoru[m] / [d]omo [V]e[l]au/no ann(orum) [3] / st[ip(endiorum)] XX[","[Q(uinto)?] Caenio / Q(uinti) f(ilio) [e]q(uiti) coh(ortis) / [II]I Alpinoru[m] / [d]omo [V]e[l]au/[no] ann(orum) [---] / st[ip(endiorum)] XX[---] / [------","Quinto Caenio Quinti filio equiti cohortis III Alpinorum domo Velauno annorum stipendiorum XX","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, viri",43.1818,17.5271,1
"45",1109,469070,"EDCS-51400004","HD065033",1,50,"L(ucius) Vettius M(arci) [f(ilius)] / Maec(ia) Secun[dus] / Libarn[a] vet(eranus) le[g(ionis)] / VII vivus [f]ecit si[bi] / et Vettiae L(uci) f(iliae) Ver[ae] / et Vettiae L(uci) l(ibertae) S[3]","L(ucius) Vettius M(arci) [f(ilius)] / Maec(ia) Secun[dus] / Libarn[a] vet(eranus) le[g(ionis)] / VII vivus [f]ecit s[ibi] / et Vettiae L(uci) f(iliae) Ver[ae] / et Vettiae L(uci) l(ibertae) S[---]","Lucius Vettius Marci filius Maecia Secundus Libarna veteranus legionis VII vivus fecit sibi et Vettiae Luci filiae Verae et Vettiae Luci libertae S","epitaph","epitaph","stele","Dalmatia","Dalmatia","Hrvace","Aequum","Hrvace","liberti/libertae, milites, mulieres, tria nomina, viri",43.7423,16.6547,1
"46",1182,469149,"EDCS-30301398","HD004225",1,50,"Coranus / Iovi/l(a)e v(otum) s(olvit)","Coran/us Iovi/le v(otum) s(olvit)","Coranus Iovile votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","nomen singulare, viri",44.0317,15.9936,1
"47",1228,469195,"EDCS-10000854","HD034391",1,50,"Heras Ennom/ai f(ilius) mil(es) c(oh)or(tis) II / Cyrr(hestarum) do(mo) Cyr(rh)o / ann(orum) L sti(pendiorum) XXII / h(ic) s(itus) e(st) / [Heb]raeus Ab/emmi f(ilius) (h)er(es) pos(uit)","Heras Ennom/ai f(ilius) mil(es) c(oh)or(tis) II / Cyrr(hestarum) do(mo) Cyr(rh)o / ann(orum) L sti(pendiorum) XXII h(ic) s(itus) e(st) / [---]raeus Ab/emmi f(ilius) (h)er(es) pos(uit)","Heras Ennomai filius miles cohortis II Cyrrhestarum domo Cyrrho annorum L stipendiorum XXII hic situs est raeus Abemmi filius heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"48",1233,469200,"EDCS-10000859","HD034394",1,50,"C(aius) Virius C(ai) l(ibertus) / Vitalis annor(um) / VI h(ic) s(itus) e(st) / C(aius) Virius et Neuma / mater posuere","C(aius) Virius C(ai) l(ibertus) / Vitalis annor(um) / VI h(ic) s(itus) e(st) / C(aius) Virius et Neuma / mater posuere","Caius Virius Cai libertus Vitalis annorum VI hic situs est Caius Virius et Neuma mater posuere","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","liberti/libertae, mulieres, nomen singulare, praenomen et nomen, tria nomina, viri",44.0317,15.9936,1
"49",1248,469215,"EDCS-10101845","HD025912",1,50,"Dacnas / Apsaei f(ilius) / mil(es) <c=G>oh(ortis) II / Cyrrhestaru(m) / domo Berea / ann(orum) L stip(endiorum) XXIV / h(ic) s(itus) e(st)","Dacnas / Apsaei f(ilius) / mil(es) coh(ortis) II / Cyrrhestaru(m) / dom(o) Berea / ann(orum) L stip(endiorum) XXIV / h(ic) s(itus) e(st)","Dacnas Apsaei filius miles cohortis II Cyrrhestarum domo Berea annorum L stipendiorum XXIV hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"50",1353,469323,"EDCS-10101883","HD035649",1,50,"Iovi / Kalpurn/ia Peculi/aris / v(otum) s(olvit) l(ibens) m(erito)","Iovi / Kalpurn/ia Peculi/aris / v(otum) s(olvit) l(ibens) m(erito)","Iovi Kalpurnia Peculiaris votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Karin Gornji / Corinium","Corinium","Benkovac","mulieres, tria nomina",44.1075,15.6256,1
"51",1902,469893,"EDCS-10000881","HD034505",1,50,"L(ucius) Sen(tius) / P(atri) Iano / l(ibens) m(erito)","L(ucius) Sen(tius) / P(atri) Iano / [v(otum) s(olvit)](?) l(ibens) m(erito)","Lucius Sentius Patri Iano votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","praenomen et nomen, viri",44.0721,15.5095,1
"52",1937,469928,"EDCS-31200686","HD059929",1,50,"T(itus) Apul(eius)","T(itus) Ap(p)ul(eius)","Titus Appuleius","epitaph","epitaph","urn","Dalmatia","Dalmatia","Nin / Aenona","Aenona","Nin","praenomen et nomen, viri",44.2435,15.1842,1
"53",1977,469969,"EDCS-10000337","HD016279",1,50,"B(onae) D(eae) Dom(inae) Heiae A[ug(ustae)] / Triumphali Terrae / Marisq(ue) Dominatric[i] / Conservatrici / Mentiumque Bo[n]arum / ac Remediorum Potenti / Deae Bene Iudicanti / [C]alpurnia L(uci) Pisonis aug(uris) f(ilia) / Cn(aei) Pisonis neptis / d(onum) d(edit)","B(onae) D(eae) dom(inae) Heiae A[ug(ustae)] / triumphali terrae / marisq(ue) dominatric[i] / conservatrici / mentiumque bo[n]arum / ac remediorum potenti / deae bene iudicanti / [C]alpurnia L(uci) Pisonis aug(uris) f(ilia) / Cn(aei) Pisonis neptis / d(onum) d(edit)","Bonae Deae dominae Heiae Augustae triumphali terrae maris que dominatrici conservatrici mentium que bonarum ac remediorum potenti deae bene iudicanti Calpurnia Luci Pisonis auguris filia Cnaei Pisonis neptis donum dedit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Novalja","Cissa","Novalja","mulieres, nomen singulare, praenomen et nomen, viri",44.546,14.914,1
"54",2307,470310,"EDCS-10101861","HD035427",1,50,"L(ucio) Clodio Q(uinti) f(ilio) IIII","L(ucio) Clodio / Q(uinti) f(ilio) / IIII","Lucio Clodio Quinti filio IIII","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","praenomen et nomen, viri",44.0103,15.6844,1
"55",2429,470435,"EDCS-30900101","HD057992",1,50,"P(ublio?) Octavio / [3] f(ilio) Serg(ia) / Cirto dec(urioni) / P(ublius) Octaviu[s] / Placidus L(uci) f(ilius) / [fra]ter v(ivus) [f(ecit)]","P(ublio)(?) Octavio / [-] f(ilio) Serg(ia) / Certo dec(urioni) / P(ublius) Octaviu[s] / Placidus L(uci) f(ilius) / [fra]ter v(ivus) [f(ecit)]","Publio Octavio filio Sergia Certo decurioni Publius Octavius Placidus Luci filius frater vivus fecit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Rab, Otok / Arba","Arba","Rab","ordo decurionum, tria nomina, viri",44.7565,14.7596,1
"56",2504,470511,"EDCS-57100061","HD034023",1,50,"Verzo / BB[3]AI / nepos(?)","Verzo / BB[--]A(?)I / nepos(?)","Verzo BB AI nepos","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ruduse / Rudusa","Aequum","Sinj","viri",43.7423,16.6547,1
"57",2569,470577,"EDCS-09001558","HD003409",1,50,"Quarta / Livia / se viva / sibi fecit","Quarta / Livia / se viva / sibi fecit","Quarta Livia se viva sibi fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Senj / Segna / Zengg / Senia","Senia","Senj","mulieres, tria nomina",44.9931,14.902,1
"58",2598,470606,"EDCS-07400600","HD004506",1,50,"Paio Totius / Implant() / filia Cuio","Paio Totius / Implant(i?) / filia Cuio","Paio Totius Implanti filia Cuio","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Sinj","mulieres, nomen singulare, tria nomina, viri",43.7423,16.6547,1
"59",2599,470607,"EDCS-07400601","HD004089",1,50,"Daico Samuio Versoni(s) filia an(n)orum III","Daico Samuio Versoni(s) / filia an(n)orum III","Daico Samuio Versonis filia annorum III","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Sinj","mulieres, nomen singulare, tria nomina, viri",43.7423,16.6547,1
"60",6214,474670,"EDCS-10100891","HD034293",1,50,"L(ucius) Fabius C(ai) f(ilius) / Serg(ia) Conana / ann(orum) XX[3] / h(ic) s(itus) [e(st)] / C(aius) Fabius pa[ter] / filio posuit","L(ucius) Fabius C(ai) f(ilius) / Serg(ia) Conana / ann(orum) XX[---] / h(ic) s(itus) [e(st)] / C(aius) Fabius pa[ter] / filio posuit","Lucius Fabius Cai filius Sergia Conana annorum XX hic situs est Caius Fabius pater filio posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","praenomen et nomen, tria nomina, viri",43.6139,16.689,1
"61",6331,474792,"EDCS-08900511","HD004165",1,50,"Pusil(l)a Al/lia S(exti) f(ilia) / s(ita?)","Pusil(l)a A/l(l)ia S(puri) f(ilia) / s(ita)","Pusilla Allia Spuri filia sita","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","mulieres, tria nomina",43.0801,17.625,1
"62",6384,474845,"EDCS-26600674","HD051073",1,50,"Cn(aeus) Magius Cn(aei) f(ilius) / Palat(ina) veteranus / s(itus)","Cn(aeus) Magius Cn(aei) f(ilius) / Palat(ina) veteranus / s(itus)","Cnaeus Magius Cnaei filius Palatina veteranus situs","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","milites, praenomen et nomen, viri",43.0801,17.625,1
"63",6387,474848,"EDCS-27500162","HD053445",1,50,"L(ucius) Riccius L(uci) f(ilius) Vel(ina) / Pessinunte ann(orum) LX vet(eranus) / Marcia Maxima uxor / L(ucius) Riccius L(uci) f(ilius) Valens / L(ucius) Riccius L(uci) f(ilius) Gallus / Riccia L(uci) [f(ilia)] Bulla / h(ic) s(iti) s(unt) / L(ucius) Atilius L(uci) f(ilius) Vel(ina) veter(anus) leg(ionis) VII / avunculo suo posuit et sibi","L(ucius) Riccius L(uci) f(ilius) Vel(ina) / Pessinunte ann(orum) LX vet(eranus) / Marcia Maxima uxor / L(ucius) Riccius L(uci) f(ilius) Valens / L(ucius) Riccius L(uci) f(ilius) Gallus / Riccia L(uci) [f(ilia)] Bulla / h(ic) s(iti) s(unt) / L(ucius) Atilius L(uci) f(ilius) Vel(ina) veter(anus) leg(ionis) VII / avunculo suo posuit et sibi","Lucius Riccius Luci filius Velina Pessinunte annorum LX veteranus Marcia Maxima uxor Lucius Riccius Luci filius Valens Lucius Riccius Luci filius Gallus Riccia Luci filia Bulla hic siti sunt Lucius Atilius Luci filius Velina veteranus legionis VII avunculo suo posuit et sibi","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Čapljina","milites, mulieres, praenomen et nomen, viri",43.0645,17.6884,1
"64",6399,474860,"EDCS-26600678","HD051068",1,50,"C(aius) Catellius / C(ai) l(ibertus) Stab(i)l[io] / C(aius) Catellius / C(ai) l(ibertus) Licinus / IIIIIIvir(i) / t(estamento) f(ieri) i(usserunt)","C(aius) Catellius / C(ai) l(ibertus) Stab(i)l(i)[s] / C(aius) Catellius / C(ai) l(ibertus) Licinus / IIIIIIvir(i?) / t(estamento) f(ieri) i(usserunt)","Caius Catellius Cai libertus Stabilis Caius Catellius Cai libertus Licinus IIIIII viri testamento fieri iusserunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, seviri Augustales, tria nomina, viri",43.0801,17.625,1
"65",6423,474884,"EDCS-26600640","HD050364",1,50,"] / C(ai) l(iberta) Fortu[nata] / an(norum) h(ic) s(ita) e(st) XIIX / si pietas prodest / cuiquam vixisse / modeste vos precor / o Mane[s sit] mihi / terra lev[i]s / libertas [cui] olim fuerat / promissa [s]e<d=T> ante ditis sub / fatum venit [i]n arbitrium / vivite felices quibu[s] / est Fortuna superste[s] / spe<m=N>que meam oppress[i]t / fatus in {H}Il(l)<y=U>ricum","[[------]] / C(ai) l(iberta) Fortu[nata] / an(norum) h(ic) s(ita) e(st) XIIX / si pietas prodest / &lt;c=Q&gt;uiquam vixisse / modeste vos precor / o Mane[s sit] mihi / terra lev[i]s / libertas [cui] olim fuerat / promissa e[s]t ante ditis sub / fatum venit [i]n arbitrium / vivite felices quibu[s] // est Fortuna superste[s] / spenque(!) meam oppress[i]t / fatus in Hiluricum(!) ","Cai liberta Fortunata annorum hic sita est XIIX si pietas prodest lt c gt uiquam vixisse modeste vos precor o Manes sit mihi terra levis libertas cui olim fuerat promissa est ante ditis sub fatum venit in arbitrium vivite felices quibus est Fortuna superstes spen que meam oppressit fatus in Hiluricum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, mulieres, tria nomina",43.0801,17.625,1
"66",6439,474900,"EDCS-26600646","HD050263",1,50,"L(ucius) Pomponiu[s] / Sp(uri) f(ilius) Longinu[s] / ex testamen(to) / s(itus)","L(ucius) Pomponiu[s] / Sp(uri) f(ilius) Longinu[s] / ex testamen(to) / s(itus)","Lucius Pomponius Spuri filius Longinus ex testamento situs","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","tria nomina, viri",43.0801,17.625,1
"67",6549,475015,"EDCS-12000833","HD042301",1,50,"Catena Ter/tulla / Veneri / munus","Catena Ter/tulla / Veneri / munus","Catena Tertulla Veneri munus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","mulieres, tria nomina",43.0801,17.625,1
"68",6721,475190,"EDCS-28400162","HD060142",1,50,"C(aio) Allio T(iti) f(ilio) Fab(ia) Luc(a) / veter(ano) leg(ionis) XX / C(aio) Allio Prisco f(ilio) / ann(orum) X Allia C(ai) l(iberta) Mete / patrono et filio / viva b(e)ne merenti / in fronte p(edes) X in agr(o) p(edes) XVI / et C(aio) Allio Vitali filio","C(aio) Allio T(iti) f(ilio) Fab(ia) Luc(o) / veter(ano) leg(ionis) XX / C(aio) Allio Prisco f(ilio) / ann(orum) X Allia C(ai) l(iberta) Mete / patrono et filio / viva b(e)ne merenti / in fronte p(edes) [X in agr(o)] p(edes) XVI / et C(aio) Allio Vi[tal]i fil[i]o","Caio Allio Titi filio Fabia Luco veterano legionis XX Caio Allio Prisco filio annorum X Allia Cai liberta Mete patrono et filio viva bene merenti in fronte pedes X in agro pedes XVI et Caio Allio Vitali filio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","liberti/libertae, milites, mulieres, praenomen et nomen, tria nomina, viri",44.115501,15.223778,1
"69",6775,475244,"EDCS-28400218","HD060290",1,50,"Aulo Cecinae / Aulo / Caecino(!) Ap() / parenti","------](?) / Aulo C(a)ecinae / Aulo / Caecin&lt;ae=O&gt; A(uli) &lt;f=P&gt;(ilio) / parenti / [------? ","Aulo Caecinae Aulo Caecin lt ae gt Auli lt f gt ilio parenti","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","praenomen et nomen, viri",44.115501,15.223778,1
"70",6801,475271,"EDCS-30400571","HD060318",1,50,"Petronia / Sex(ti) f(ilia) / Secunda sibi / et C(aio) Voccio / viro suo / testamento / poni iussit","Petronia / Sex(ti) f(ilia) / Secunda sibi / et C(aio) Voccio / viro suo / testamento / poni iussit","Petronia Sexti filia Secunda sibi et Caio Voccio viro suo testamento poni iussit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","mulieres, praenomen et nomen, tria nomina",44.115501,15.223778,1
"71",6803,475273,"EDCS-30400573","HD060320",1,50,"Pl() Tituleius","P(ublius)(?) Tituleius","Publius Tituleius",NA,NA,NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","viri",44.115501,15.223778,1
"72",6841,475312,"EDCS-10000900","HD018007",1,50,"Stieu Barn/ainu f(ilius) domo / Berea annor(um) / XXX miles / coh(ortis) II Crest/ar(um) stipen[di]o/[rum","Stieu Barn/ainu f(ilius) domo / Ber(o)ea annor(um) / XXX miles / coh(ortis) II Crest/ar(um) stipen[dio]/[rum ------","Stieu Barnainu filius domo Beroea annorum XXX miles cohortis II Crestarum stipendiorum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","milites, nomen singulare, viri",44.115501,15.223778,1
"73",6850,475321,"EDCS-10000911","HD034570",1,50,"L(ucio) Caleio benef/iciario / L(ucius) Valerius Car/idus dec(urio) equi/tum de s(uo) fecit","L(ucio) Caleio benef/iciario / L(ucius) Valerius Car/idus dec(urio) equi/tum de s(uo) fecit","Lucio Caleio beneficiario Lucius Valerius Caridus decurio equitum de suo fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","milites, praenomen et nomen, tria nomina, viri",44.115501,15.223778,1
